client_id,name,age,gender,income,credit_score
80176,Sarah Lucas,31,Female,125244,345
84697,Stephanie Newman,64,Female,123002,519
56761,Christopher Taylor,45,Female,41383,482
88504,Michael Phillips,32,Male,69674,474
65488,Richard Chavez,27,Female,43373,367
90782,Leonard Colon,58,Female,67455,609
62264,James Harmon,72,Male,139950,379
20634,Mrs. Ashley Johnson MD,26,Male,50924,341
86426,Veronica Nelson,38,Female,70817,607
19419,Daniel Montoya,74,Male,107556,468
44024,Stanley Adams,41,Female,116243,632
55866,Kara Martinez,49,Male,88851,335
34097,Denise Lawson,49,Female,97521,456
9105,John Mendez,18,Male,77686,379
2139,Michael Arroyo,40,Female,70480,344
57986,Brian Andersen,45,Male,143679,335
83780,George Alvarez,28,Female,111710,446
71426,Helen Day,20,Male,144817,813
61074,Andrea Smith,23,Female,111665,491
85628,Dakota Pratt,20,Male,79253,586
60178,Stephanie Edwards,32,Female,39568,578
87974,Patrick Simon,41,Male,138077,312
72780,Amanda Hernandez,34,Male,142689,655
18544,Francisco Jackson,35,Male,55950,395
97394,John Anderson,74,Male,77283,846
26342,Madison Downs,71,Female,35074,395
13942,Megan Powell,23,Female,48885,841
19035,Tina Madden,57,Male,71059,801
61207,Dr. April Edwards DDS,57,Female,79990,340
6792,Kathryn Heath,65,Female,50249,661
73918,Andrew Meyer,45,Female,71319,359
21706,Jennifer Walker,60,Female,20307,745
58911,Michael Barnes,71,Male,38434,398
86269,Caitlin Hernandez,29,Male,140212,343
16267,Cynthia Burton,60,Female,93803,743
76983,Thomas Neal,68,Male,120455,306
38998,Adam Williams,39,Female,139062,575
77149,Diane Davis,30,Female,107143,824
72237,Donald Martinez,48,Female,21219,339
30295,Brittany Lee,69,Female,124377,681
99777,Kevin Young,70,Male,74668,714
42000,Timothy Hobbs,35,Female,123039,849
47618,Lucas Harris,18,Male,31618,763
30594,James Medina,31,Female,66367,636
28269,Luis Weeks,35,Female,137158,659
5394,Carlos Solis,35,Female,28190,606
72617,Timothy Griffin,52,Female,103877,749
30388,Pamela Brown,26,Female,127192,588
23959,Diane Richardson,58,Male,46748,321
12124,Melanie Rios,25,Female,24437,606
42608,Nicholas Mathews,67,Male,54442,791
68024,Amanda Martin,61,Female,57946,365
60519,Kelly Shaffer,27,Male,105082,752
60688,Samuel Allen,26,Male,99540,531
5352,Edward Lawson,33,Female,103481,430
91843,Brian Macias,77,Female,65024,651
73465,Miranda Kramer,41,Female,25156,819
32895,Laura Roy,29,Female,55827,360
10614,Mr. Joel Sosa,53,Male,89456,405
54832,James Miller,74,Female,47462,610
15003,Erin Farmer,75,Female,138252,452
37527,Dana Stevens,74,Female,124310,495
86614,Lindsay Henry,29,Male,75977,574
2983,Michael Reese,20,Female,69930,631
89022,Dana Mckee,64,Female,120306,313
66683,Mr. Gregory Copeland Jr.,63,Female,29986,301
69973,Kathy Torres,62,Male,62346,447
21923,Ronnie Mcintosh,38,Female,32185,838
25904,Jennifer Franklin,63,Male,31821,435
59383,Richard Rivers,72,Female,57762,621
92816,Charles Rivera,31,Male,114982,486
43691,Michelle Howe,50,Male,93970,503
53824,Adam Hunter,80,Female,130369,454
81411,Daniel Jones,19,Female,32187,538
67299,Steven Francis,30,Female,47540,834
22511,Ricky Phillips,58,Male,60462,540
66085,William Simon,76,Male,106086,611
76466,Karen Martinez,22,Male,56781,638
13056,Joseph Peterson,47,Male,111339,692
86679,Nicholas Lopez,59,Female,57516,664
37708,Robert Peterson,49,Female,63501,518
68239,Ashley Jackson,22,Female,43102,704
13224,Brian Charles,33,Male,114532,438
30304,Becky Perkins,62,Male,32015,830
45234,Angela Williams,71,Male,95460,609
27421,Alexander Rivera,73,Male,74771,545
79677,Holly Hunt,19,Female,105852,576
9637,Kenneth Odom,63,Male,132839,623
24949,Donna Wright,46,Female,46673,769
45984,Jason Hall,46,Male,101797,427
49906,Jeremy Ramos,31,Male,56398,611
32743,Paige Prince,45,Male,134193,825
37979,Sierra Barr,67,Female,85449,374
90374,Christine Villarreal,21,Female,55701,618
91622,Beth Thomas,79,Male,87412,359
92027,Stephanie Kim,63,Female,31639,377
84375,Julie Mullins,26,Female,69212,706
27796,Kurt Jones,47,Male,131930,832
86015,Timothy Carter,57,Female,20816,625
33037,Kevin Rios,59,Male,43607,661
87070,Randy Johnson,64,Male,133174,492
57053,Jeffrey Woodward,68,Male,87728,457
1125,Jeffrey Maddox,21,Female,24359,437
67429,Darren Wood,77,Male,79515,718
81754,Jodi Williamson,22,Female,139935,603
65098,Abigail Bush,74,Female,122705,393
37588,Tabitha Rogers,78,Female,109032,681
22795,Charles Huynh,77,Male,89075,457
99183,James Love,44,Male,86316,380
42514,Destiny Curry,55,Female,67061,808
56722,Ms. Sandra Edwards MD,39,Female,103713,831
85365,Rebecca Rodriguez,23,Male,33776,342
80063,Daniel Perez,47,Male,71635,584
91297,Andrew Grant,38,Female,82111,844
50016,Donald Morales,18,Female,24638,447
18768,Jerry Perez,80,Female,97165,433
50173,Dillon Mann,51,Female,83652,406
83029,Debbie Garcia,35,Male,143893,399
16890,Amy Reyes,63,Female,72371,421
93698,Erika Berry,18,Female,37061,606
69149,Michelle Mitchell,48,Male,44745,564
47521,Suzanne Cooper,35,Male,112231,768
49534,Jim Walton,40,Male,110945,800
82505,Mariah Perez,64,Male,59191,482
52194,Keith Miller,19,Male,148878,364
49583,Alexa Sweeney,19,Female,78202,300
82778,Kaylee Olson,69,Female,26514,721
72255,Louis Stanley,19,Male,83299,521
72448,Jennifer Butler,44,Male,57974,668
70214,Kelly Gardner,33,Female,89869,567
81371,Shawn Scott,24,Female,67800,466
62776,Christopher Brown,57,Female,34725,460
55881,Teresa Hobbs,36,Male,65070,650
71659,Joseph Mccullough,18,Female,120300,793
30479,William Bauer,52,Male,80584,382
3826,Christian White,32,Female,20448,361
30175,Chase Wiley,34,Female,79789,807
20106,Steve House,24,Male,130771,342
38924,Timothy Parker,57,Female,112156,306
23524,Robert Richardson,67,Male,83525,533
12376,Pamela Duncan,42,Female,106377,374
64025,Roberto Beltran,48,Male,34501,442
93683,Perry Barnes,32,Male,115932,565
54677,Nathan Stafford,32,Male,38896,819
52257,Sabrina Marquez,19,Female,126403,569
23885,Michael Jones,74,Male,36947,527
31762,Gabriella Shepard,35,Male,49226,550
32491,Jeffrey Harper,73,Female,124255,491
23090,Courtney Nguyen,38,Female,99742,437
29764,Joseph Morris,79,Female,145032,761
16591,Cynthia Cox,21,Male,92280,609
11668,Stephen Johnson,24,Female,62296,320
1621,Mallory Wilson,22,Female,123023,546
40736,James Mcdonald,48,Female,28854,498
1464,Julie Cowan,40,Male,52902,604
11281,Theresa Roman,27,Female,131726,760
63918,Barbara Olsen,66,Female,130560,451
50770,Mark Hudson,19,Female,78439,601
7970,Timothy Horton,55,Male,94692,405
57903,Laura Jackson,72,Male,100442,311
35730,Jennifer Chavez,73,Female,53861,507
30721,William Schmitt,58,Female,114668,614
82925,Patrick Pittman,39,Female,111955,620
62596,Peggy Bell,47,Female,113883,744
19338,Darren Gray,69,Male,99329,698
51194,Jennifer Kemp MD,40,Female,92291,538
6218,Scott Wood,59,Male,104055,649
62395,Logan Diaz,45,Female,113465,562
61410,Kelly Silva,24,Female,42949,346
73056,Lindsay Clark,20,Female,141930,807
57368,Jordan Estrada,78,Male,139866,634
72669,Larry Parker,41,Male,135270,461
83557,Tamara Boyd,78,Male,120146,543
64067,Robert Collins,39,Female,25471,484
40528,Mary Jenkins,66,Female,26219,616
81082,Joseph Clay,73,Female,53320,668
90343,Ashlee Villa,45,Male,26315,623
35374,Beverly Weeks,71,Male,74321,323
15491,Sara Wade,23,Male,106748,697
41039,John Henry,35,Male,38373,393
63356,David Patterson,70,Female,95747,483
43665,Justin Barron,65,Male,116834,560
73754,Sara Mcintyre,22,Male,54693,677
83724,Joseph Morris,69,Female,121561,715
31740,Derek Sanchez,74,Male,25565,646
5112,Nancy Underwood,80,Male,23440,814
70456,Jessica Hopkins,26,Female,104510,404
23377,Joseph Johnson,71,Female,128202,780
97949,Christopher Peters,26,Female,122145,406
96246,Christina Brennan,59,Male,71536,719
10844,Tommy King,20,Male,115576,496
38132,Lisa Howard,26,Male,97934,762
76737,Mrs. Heather Dawson MD,48,Male,50610,612
93881,Claudia Mann,36,Female,109428,712
82464,Ralph Smith,60,Male,121349,632
11321,Jay Jones,69,Male,67592,387
82522,John Reed,47,Female,100595,637
92933,Brittney Castro,28,Male,80104,832
58964,Natalie Parks,47,Female,123599,511
26418,Robert Williams,19,Female,46481,640
59942,Thomas Nixon,35,Female,77639,302
11979,Ronnie Jones,40,Male,140991,628
72530,Lindsay Woods,58,Female,49934,545
22299,Taylor Hansen,22,Male,140183,786
88049,Lori Peterson,49,Female,97640,808
47372,Andrea Pittman,40,Female,101227,807
72249,Anthony Ross,62,Female,123665,523
36103,Joshua Sanders,44,Female,121225,428
39841,Stephanie Franklin,78,Female,53934,543
28152,Hannah Graham,65,Female,72522,306
7958,Michael Mcbride,75,Female,85095,559
23609,Juan Thompson,77,Male,49486,386
45386,Michael Austin,59,Male,62340,651
47982,Abigail Ross,74,Female,142302,783
31425,Denise Boyle,48,Female,88903,433
14593,Paul Larson,57,Female,53536,531
32263,Brian Graham,45,Female,101362,369
79343,Charles Hughes,56,Male,23795,405
52926,Daniel Harris,61,Male,30779,601
96241,Patricia Davis,71,Female,40833,347
17565,Darlene Hendricks,56,Male,28729,723
39482,Curtis Murphy,46,Female,55491,571
39655,Amanda Shelton,68,Male,66040,417
84190,Dr. Dana Jackson,77,Male,99520,589
70939,Brianna Edwards,18,Female,42742,601
37185,Adam Anderson,64,Female,109925,331
91468,Donald Cooper,53,Male,94773,712
16194,Amanda Coffey,46,Female,103267,835
85842,Stephen Young Jr.,72,Male,28647,483
64514,Amanda Simon,50,Male,84278,373
3993,Jennifer Clark,20,Female,90128,613
82784,Jessica Mcdowell,26,Male,20076,561
8479,John Peterson,52,Female,102050,822
42648,Leonard Wood,43,Male,145701,516
32955,Jasmine Choi,74,Female,52484,653
33462,Jason Gonzalez,37,Male,112868,425
12381,Stacy Harris,54,Male,88408,811
68843,Jason Bradley,60,Female,81478,834
39464,Brian Owen,65,Female,132456,472
9275,Jessica Hutchinson,67,Female,110529,815
14881,Michael Underwood,23,Female,102748,332
49131,Adam Nguyen,48,Female,144084,565
73342,Dawn Gray,18,Male,22512,722
41979,Jose Hayes,74,Male,22405,391
50272,Michael Potter,65,Female,140014,574
74933,Sara Nelson,52,Male,98952,817
28996,Michael Allen,53,Female,133874,846
70538,Ashley Harris,19,Female,119500,474
22633,Bryce Odonnell,34,Female,68409,343
60790,Margaret Buck,55,Male,83988,843
77876,Felicia Morgan,50,Female,30327,848
99264,Steven Lewis,33,Female,147617,748
94134,John Garcia,39,Male,102775,516
24924,Alicia Crawford,63,Male,25090,493
91196,Dr. Jacob Anderson,42,Female,110853,412
44802,David Hudson,49,Female,60351,743
30195,Donald Smith,19,Female,51063,828
67645,Garrett Walker,76,Female,48377,330
49567,Elizabeth Jordan,40,Female,134789,388
18616,Sara Galloway,24,Female,41061,389
44139,Mary Mitchell,29,Female,131863,395
64341,Angel King,26,Female,110568,761
54920,Michael Patterson,54,Male,105046,362
61289,Crystal Vazquez,28,Female,137145,806
15900,Veronica Henderson,73,Female,148380,304
33960,Michele Klein,20,Female,137429,429
62515,William Mora,53,Female,106744,706
74563,Erin Jackson,26,Male,55054,644
37363,Angela Jones,27,Female,68137,777
41831,Chelsea Cole MD,75,Male,114887,594
70703,Christopher Lee,66,Male,115078,679
65799,Robert Kane Jr.,39,Male,97880,572
53127,Jeffrey Chandler DVM,39,Male,120824,675
91590,Geoffrey Cardenas,32,Female,127234,433
81443,Jessica Weber,79,Male,70875,725
3159,Gregory Bennett,62,Male,98050,812
77724,Vanessa Williams,62,Female,97202,571
59711,Victoria Carpenter,23,Male,143228,414
3100,Jason Matthews,34,Male,96297,848
28981,Kelly Robinson,25,Male,128509,644
16159,Mark Jones,39,Female,44633,344
95317,Daniel Potter,48,Male,131119,358
55581,Sheila Morales,27,Male,109551,380
12657,Claudia Bullock,30,Male,148968,600
52257,Andrew Nelson,26,Male,53897,356
89469,Rebecca York,34,Male,128050,642
99236,Kevin Moore,48,Male,58521,508
61704,Helen Harris,49,Male,92686,413
98125,Marissa Jones,75,Male,78735,343
38971,Megan Gutierrez,78,Female,121989,507
37567,Jonathan Valentine,23,Female,52864,424
89011,Justin Figueroa,32,Male,127071,837
69725,Joel Fields II,34,Male,60398,718
22289,Ryan Vargas,62,Male,127578,353
75221,Melanie Santiago,18,Male,97467,676
30106,Christopher Blackburn,29,Female,142182,405
85960,Sarah Clarke,27,Female,100065,748
84185,Mark Lopez,76,Female,137090,627
11655,Julie Delgado,56,Male,95690,610
50689,Paul Hall,79,Male,91181,339
62991,Jennifer Grimes,23,Female,55930,545
45878,Raymond Contreras,55,Female,118372,835
47727,Caitlyn Stewart,72,Male,90238,337
45141,Nicholas Gibson,68,Female,137890,530
82882,Gloria Lawrence,51,Male,100524,802
49542,Kevin Cook,53,Female,131676,361
36627,Lisa Rodriguez,75,Male,59855,693
94124,William Howard,61,Female,51982,591
24801,Kelly Marshall,26,Male,60636,704
58131,Mr. Randall Banks MD,77,Female,50604,575
51634,Heather Moore,79,Female,101611,389
66654,Amanda Little,18,Male,25236,514
70416,Louis Castro,43,Male,22799,513
60843,Elizabeth Hurst,43,Female,48752,680
53144,Taylor Blackwell,34,Male,86871,510
81951,Andrea Williams,41,Male,74056,601
18401,Richard Lawson,25,Female,61154,370
34031,Russell Silva,68,Male,112222,667
97468,Mackenzie Barnes,37,Female,57146,791
58121,Carly Baldwin,39,Male,146231,452
17512,Andrea Hart,30,Female,77606,384
51135,Jacqueline Clarke,60,Female,43168,438
78943,Michael Johnson,33,Female,116175,674
4339,Paige Meyer,31,Female,68246,354
59510,Mark Nelson,70,Male,55433,341
75801,Carlos Leonard Jr.,40,Female,31948,832
70299,Anthony Rich,68,Female,137637,667
99708,Barbara Stanley DVM,68,Female,141438,767
96841,Daniel Gates,36,Male,138446,811
11535,Mary Ramirez,21,Female,83280,354
31620,Sarah Potter,70,Male,77725,331
46791,Kevin Swanson,78,Male,127728,640
6081,Gregory Hanson,23,Male,53030,523
95531,Joseph Erickson,54,Female,61348,602
40279,Christine Anderson,30,Male,27675,364
7422,Brandy Martinez,65,Male,134429,619
45711,Colleen Decker,20,Female,97230,430
33237,Linda Davis,50,Female,86458,660
73967,Anna Bell,75,Female,74534,304
41063,Jason Hatfield,18,Male,43172,632
29812,Gerald Harris,29,Male,111610,320
21039,Heather Brown,75,Male,36368,699
99579,Stephanie Hernandez,24,Male,66359,638
48652,Allison Hernandez,28,Male,108863,693
43825,Gary Manning,61,Male,79939,442
74192,Patricia Maxwell,60,Female,105268,489
66460,William Miller,58,Male,130617,641
77355,Hunter Hernandez,65,Male,51948,450
19513,Jasmine Guerra,39,Male,92697,718
27629,Miss Heather Hall MD,59,Male,62212,617
47439,Vanessa Simpson,31,Male,20281,597
10658,Ashley Jones,53,Female,25661,588
11307,Teresa Martinez,37,Female,77557,609
74921,Sonya Hicks,74,Female,84034,605
63111,Thomas Brewer,43,Male,24647,434
36230,Charles Webb,47,Male,36245,834
72714,Brian Long,23,Male,131333,482
48123,Julie Webster,37,Male,64593,608
79437,Gina Burke,77,Male,40616,838
62030,Daniel Kerr,53,Male,82571,508
72818,Wanda Rivera,32,Male,108460,438
56909,Jodi Villegas,50,Male,56106,494
24184,Julie Crawford,49,Female,23356,521
64762,Robert Rios,69,Male,131763,653
7146,Jeanette Jordan,53,Female,62975,474
9694,Laura Kim,31,Female,87134,482
51110,Julian Green,30,Male,76965,453
95566,Brent Rogers,23,Male,83124,331
51540,Frederick Gray,67,Female,90559,589
35267,Zachary Hughes,51,Female,63623,626
19878,Holly Jones,43,Male,22151,814
99054,Christian Taylor,25,Female,45667,558
22421,Barry Dixon,24,Male,58894,629
37285,John Bush,29,Female,49645,380
50398,Douglas King,75,Female,64636,765
89543,Caitlin Martin,68,Male,118954,785
14048,Heather Heath,43,Male,86173,606
10169,Lauren Martin,62,Male,80678,700
57575,Dustin Bond,78,Male,85777,709
93991,Shane Howard,75,Male,116161,416
72301,Joshua Osborn,42,Male,145601,567
62680,Dr. Chris Jones,42,Female,66076,847
16790,Daisy Jackson,72,Female,143867,682
53882,Sarah Thompson,40,Female,34225,630
56596,Cameron Roberts,47,Male,100210,682
26367,David West,57,Male,38562,735
33255,Dr. Stephanie Vazquez,33,Male,65201,579
81310,Brent Fischer,80,Male,126670,475
22444,Kim Cooper,47,Female,45088,564
99365,Amanda Robinson,23,Female,46583,677
65013,Michael Ellis,58,Male,114336,646
96705,Vickie Christian,69,Female,32361,609
32729,Emma Hill,64,Male,125075,556
45216,Carla Walker,72,Male,121627,770
72171,Antonio Williams,48,Female,46013,611
62185,Craig Williams DDS,63,Male,147848,617
6542,Amy Gibbs,19,Female,138255,598
37143,Melissa Wilson,31,Male,29709,503
31782,Christy Morales,21,Male,85039,697
77950,Jaime Davis,80,Female,87515,526
20609,Anthony Davis,32,Male,143990,683
85802,Jordan Soto,76,Female,35611,633
23718,Michael Coleman,47,Female,34365,594
83760,James Wilson,63,Male,123168,376
31130,Derek Owens,34,Female,74548,592
8655,Mr. James Montgomery DVM,30,Female,73939,614
25121,James Rodriguez,32,Male,29692,791
68245,Justin Sanchez,71,Female,36067,351
42611,Richard Ward,22,Female,135057,830
93418,Brian Marshall,78,Male,105551,785
72371,Dana Diaz,57,Female,74482,812
52175,Brian Moran,22,Female,94776,372
20075,Brianna Padilla,29,Female,83484,322
76045,Robert Valentine,52,Female,105137,825
21279,Erica Alvarez,52,Male,24645,722
81229,Kevin Stewart,65,Male,101790,466
17395,Nathan Henry,41,Female,106621,323
63562,Melissa Griffin,41,Male,34158,649
53637,Lisa Peck,28,Male,143873,614
20634,Jeremy Baker,42,Male,104638,327
66902,Alexander Higgins,57,Male,62472,503
99556,Sandra Ward,76,Female,51364,636
96370,Joshua Cook,30,Female,113549,574
97940,Ashley Dixon,26,Male,108462,738
26020,Amy Warren,67,Female,135068,733
60688,Derrick Flores,50,Female,101058,818
90300,Jennifer Mann,72,Female,30154,629
22401,Richard Horne,60,Male,64881,743
76997,Jose Martinez,51,Female,71790,342
74614,Laurie Spencer,20,Female,93817,547
15177,Kimberly White,76,Male,44550,465
28576,Jeremy Riley,61,Male,62190,659
70602,Adam Olson,59,Male,115591,651
12983,Mrs. Shannon Huber DDS,25,Male,47453,405
36190,Zachary Castillo,18,Male,139805,670
10805,Nicole Martinez,18,Female,87771,695
97353,Troy Rodriguez,74,Male,140532,818
17504,Jared Ball,66,Male,65057,810
62658,Tiffany Pruitt,42,Female,125473,647
54935,Thomas Davis,21,Female,118546,360
33533,Kimberly Hernandez,53,Female,109694,527
11308,Belinda White,43,Male,30315,312
29168,Casey Evans,41,Male,33172,738
34189,Monica Molina,27,Female,66402,797
58717,Darren Jones,31,Male,68379,839
74554,Thomas Campos,44,Male,145279,844
52752,Danielle Richardson,75,Female,139967,563
20067,Tanya Winters,66,Male,20181,775
94089,David Johnson,22,Male,136298,538
75466,Paul Newton,39,Male,50213,631
90014,George White,29,Male,100775,434
48658,Joseph Ortiz,21,Male,138422,685
39854,Jeffery Smith,33,Female,55832,486
76655,Charles Rowe,68,Male,143495,513
5694,Michael Carter,32,Female,68075,681
78742,Lindsay Williamson,42,Female,131028,711
43739,Jason Mann,38,Female,77330,357
12096,Lauren Walsh,34,Male,71194,831
78335,Kimberly Morgan,41,Male,64630,738
96815,Michael Smith,75,Female,119940,365
38145,Sean Patterson,27,Male,40045,800
28710,Michelle Kelly,59,Female,138306,584
78742,James Lozano,53,Male,41429,841
13147,Christopher Hall,20,Female,113072,497
44071,Joseph Cooper,77,Male,38369,695
36246,Amanda Brown,43,Male,148314,594
21308,Joshua Brown,35,Male,131056,653
4843,Phillip Weaver,41,Female,109765,630
69494,Elizabeth Wilson,36,Female,120263,559
73723,Andre Grant,51,Female,144787,828
60783,Melissa Wilson,33,Male,132453,761
95384,Mark Martinez,45,Female,142367,834
69976,Zachary Rivera,64,Male,100303,805
79128,Tiffany Galvan,52,Female,117056,823
61934,Teresa Davis,75,Female,133689,794
23814,Christopher Marsh,33,Female,128387,637
67854,Gabrielle Torres,77,Female,112931,319
41972,Barbara Gordon,68,Female,107450,734
71413,Derrick Wolfe,77,Male,89259,627
45085,Sandy Brown,72,Female,139610,542
62192,Karen Gibson,29,Female,143901,491
78523,Kathryn Patel,54,Male,28114,599
37706,Jacob Reed Jr.,21,Female,73602,394
14087,Alicia Reyes,50,Male,55344,776
9359,Frederick Key,31,Male,124172,393
91454,Cindy Davis,24,Male,73453,383
19697,Sharon Pham,76,Female,99403,837
33027,Sarah Rocha MD,79,Male,31900,560
44389,Christopher Gutierrez,66,Female,23674,737
16495,Sarah Hanson,30,Male,20275,800
42807,Edward Curtis,30,Male,96189,663
46558,Philip Morris,30,Female,101296,782
2338,Sarah Johnson,50,Female,118178,449
17985,Andrea Cannon,53,Female,72930,732
26270,Ryan Townsend,29,Female,140637,617
88896,Christina Baker,67,Male,66241,396
14707,Phyllis Hanson,32,Female,122877,833
99349,Mr. Jonathon Padilla,20,Female,42411,716
55761,Jasmine Hawkins,23,Female,66632,740
7297,Jordan Butler,41,Female,22754,517
94907,Anthony Bell,75,Male,66744,370
92436,Nicholas Stevens,53,Male,62911,595
96941,Jessica Nicholson,21,Male,64914,801
57857,Barbara Mccoy,29,Female,92151,572
4432,Jeremy Martin,25,Female,84375,645
55999,Andrew Burke,72,Female,59983,346
70106,Joshua Ramirez,47,Male,83983,337
70259,Michael Wallace,54,Male,60156,808
41452,Aimee Stewart,71,Female,120227,480
82601,Brian Nelson,32,Female,70884,744
4572,Thomas Schmidt,45,Female,39867,532
83333,Antonio Valdez,61,Female,93998,415
39960,Benjamin Hale,78,Male,28079,831
56725,Anthony Watson,61,Female,94244,387
41520,Hannah Miles,22,Male,135617,465
84026,Lauren Berger,70,Female,41675,685
4264,Maria Jones,20,Male,101830,545
77956,Steve White,79,Female,135008,803
34515,Yolanda Jones,58,Female,88471,475
58541,James Weber,20,Male,130208,615
65235,Lauren Phillips,57,Male,29251,789
45519,Vincent Stafford,54,Male,27960,692
54083,Randy Thompson,66,Male,93726,382
51875,Natasha Thomas,76,Female,110720,814
46243,Kayla Chambers,37,Female,32435,397
19345,Kelly Gray,57,Female,98678,417
18170,John Cruz,79,Male,141274,461
79076,William Orozco Jr.,21,Female,49485,488
80455,Charles Cannon,18,Female,37775,822
73954,Thomas Barnett,80,Male,95934,662
34598,Kim Long,80,Male,33796,429
88505,Zachary Carroll,29,Male,79929,692
90830,William Martinez,69,Female,117559,650
88766,James Graham,41,Male,58171,363
12782,Maria Martin,61,Male,47801,742
58510,Kenneth Chan,51,Male,81712,335
40497,Cynthia Clark,48,Male,78909,827
9649,Jaime Young DDS,67,Female,36937,765
43751,Erica Rodriguez,44,Female,122033,470
69047,Geoffrey Mercado,27,Female,60839,604
49080,Angela Taylor,80,Female,72209,783
4055,Victoria Love,57,Male,120327,630
22560,Ethan Hopkins,47,Female,98184,394
69794,Christopher Young,51,Female,98589,820
7940,Joshua Williams,27,Male,28410,530
92976,Francisco Hamilton,39,Female,56996,841
55965,Lauren Harper,80,Male,76306,631
19242,Trevor Cruz,45,Female,28745,848
12733,Stephanie Branch,68,Male,70794,440
27246,Kristen Cross,29,Female,95274,422
20572,Angela Ramsey,47,Female,122183,305
18536,Anthony Lozano,72,Male,65439,676
95031,Jeffrey Cooper,20,Female,132871,803
91568,Stacy Lloyd,43,Male,54892,766
46289,Ricky Beck,35,Male,44479,341
83222,Paul Smith MD,50,Male,146431,580
73570,Mr. Terry Hernandez,51,Male,107784,596
81752,Thomas Medina,18,Male,108445,429
63448,Rachel Brown,20,Female,70135,632
17668,Ryan Herring,61,Female,78308,813
36548,Jamie Kline MD,31,Female,118291,786
4997,Joshua Daniels,50,Male,142767,737
32177,Angelica Hill,20,Male,63862,459
73726,Christopher Salazar,69,Male,60919,753
89231,Cindy Wells,79,Male,34833,619
83646,Andrea Allen,65,Male,94773,379
60554,Jennifer Brooks,63,Male,134774,555
82254,Mr. Jason Peck,59,Female,95450,703
45734,Kelsey Bush,37,Female,46953,498
38420,Kimberly Tucker,51,Female,28163,788
96078,Joe Good,50,Male,35528,454
32622,Michelle Steele,40,Female,99239,834
73992,Rita Patel,74,Female,90868,700
39706,Tonya Hamilton,72,Female,47893,627
87799,Cassandra Bowen,72,Male,41485,307
75376,Kathryn Terry,50,Male,88345,771
47276,April Bartlett,35,Male,44946,502
60447,Alicia Navarro,49,Female,110255,718
3342,Rickey Harris,54,Male,98203,593
21534,Travis Williams,53,Male,26476,335
54245,Tamara Tran,54,Male,33463,483
63245,Taylor Paul,36,Male,86569,417
27298,Anna Deleon,39,Male,148692,732
41146,Tracey Oconnell,18,Female,93541,615
11428,Stephen Reeves,78,Male,60872,357
67813,Valerie Lambert,78,Female,48106,560
42882,Christopher Chan,34,Male,68805,746
87020,Connie Harris,26,Female,133943,495
14199,Raven Wilson,65,Female,57080,390
21871,James Bass,55,Female,29167,512
42071,Teresa Patel,28,Female,77375,507
64336,Tyler Garcia,33,Male,33386,524
20497,Timothy Luna,79,Male,126550,849
8297,Sandra Wolfe,78,Female,31304,823
82795,Alan Branch,18,Female,76952,759
22075,Matthew Gill,40,Male,121038,456
31135,Kelsey Jackson,28,Male,99989,462
51095,Nicole Kelly,75,Female,47618,737
80893,Mary Acosta,45,Male,85341,524
31553,Mr. Cameron Collins,49,Male,73970,606
78258,Rachel Fernandez,36,Female,22792,482
80018,John Price,28,Male,135916,554
80039,Daniel Townsend,30,Male,50475,562
18666,Gregory Ellis,59,Female,70328,475
1422,Justin Smith,27,Female,102664,527
54781,Christopher Long DDS,28,Female,42591,770
43624,Dr. Frank Wise MD,69,Female,26202,351
67931,Elizabeth Riley,52,Female,121452,427
35523,Shawn Harrington,65,Female,129147,333
4284,Lynn Cruz,49,Male,85218,683
28949,Samantha Garrett,28,Male,29349,535
98322,Jacob Bailey,65,Male,90237,509
66783,Hunter Williams,43,Female,41469,806
33362,Christopher Torres,50,Male,35230,512
19430,Philip Jacobs,65,Male,69331,661
94400,Emma Mata,26,Female,26513,759
86098,Tony Green,58,Female,57757,702
61790,Brian Campbell,66,Female,148666,550
57291,Mary Harris MD,76,Male,142750,618
59561,Joshua Dickerson,32,Male,25692,623
33832,Roger Williams,19,Female,78476,832
81548,Joseph Cardenas,28,Female,78629,770
22499,Kathryn Smith,35,Male,92057,386
34037,Amanda Ibarra,47,Male,110345,639
51158,Albert Maldonado,80,Female,86623,746
18409,Timothy Brewer,66,Female,86249,826
44255,Samantha Frye MD,60,Male,125818,405
94618,Sarah Conley,71,Female,102214,328
49477,Courtney Stewart,23,Female,139342,833
38646,Anita Thomas,66,Female,133639,396
28192,Luis Wallace,70,Male,137432,571
9376,Denise Hunt,66,Male,81524,307
73061,Arthur Duncan,24,Female,23108,412
97746,Michael Kirk,44,Female,95428,832
37297,Brandon Boyle,61,Female,143855,598
51920,Christopher Kelley,33,Female,69963,618
75969,Christine Zuniga,19,Female,117932,353
63000,Alexander Reed,25,Female,95717,706
72758,Joseph Gaines,37,Female,124741,474
5480,Tammy Rivera DDS,42,Female,45462,600
39842,Kelly May,67,Female,119665,760
95198,Kendra Cox,68,Male,82298,755
34600,Arthur Johnson,79,Female,131897,556
64256,Stephanie Prince,42,Male,145304,686
83373,Holly Heath,25,Female,70196,847
57429,Isaiah Simmons,46,Female,79289,838
49113,Ronald Hall,23,Male,127904,454
2221,Lisa Roman,29,Male,103712,825
75216,Andrew Hanson,53,Male,26724,546
83171,Bonnie Sanchez,69,Female,69794,473
