client_id,name,age,gender,income,credit_score,account_balance
11321,Jay Jones,69,Male,67592,387,14787.91
82522,John Reed,47,Female,100595,637,19831.2
92933,Brittney Castro,28,Male,80104,832,16664.93
58964,Natalie Parks,47,Female,123599,511,49703.44
26418,Robert Williams,19,Female,46481,640,41713.87
59942,Thomas Nixon,35,Female,77639,302,35812.62
11979,Ronnie Jones,40,Male,140991,628,39701.75
72530,Lindsay Woods,58,Female,49934,545,30636.92
22299,Taylor Hansen,22,Male,140183,786,44673.34
88049,Lori Peterson,49,Female,97640,808,25078.6
47372,Andrea Pittman,40,Female,101227,807,32835.94
72249,Anthony Ross,62,Female,123665,523,20907.44
36103,Joshua Sanders,44,Female,121225,428,12364.56
39841,Stephanie Franklin,78,Female,53934,543,35227.9
28152,Hannah Graham,65,Female,72522,306,18981.72
7958,Michael Mcbride,75,Female,85095,559,14937.34
23609,Juan Thompson,77,Male,49486,386,10710.0
45386,Michael Austin,59,Male,62340,651,7328.32
47982,Abigail Ross,74,Female,142302,783,32263.04
31425,Denise Boyle,48,Female,88903,433,3437.67
14593,Paul Larson,57,Female,53536,531,16446.59
32263,Brian Graham,45,Female,101362,369,16301.07
79343,Charles Hughes,56,Male,23795,405,29044.02
52926,Daniel Harris,61,Male,30779,601,44948.62
96241,Patricia Davis,71,Female,40833,347,31411.02
17565,Darlene Hendricks,56,Male,28729,723,44334.03
39482,Curtis Murphy,46,Female,55491,571,1634.26
39655,Amanda Shelton,68,Male,66040,417,34375.54
84190,Dr. Dana Jackson,77,Male,99520,589,29965.33
70939,Brianna Edwards,18,Female,42742,601,32818.94
37185,Adam Anderson,64,Female,109925,331,39803.74
91468,Donald Cooper,53,Male,94773,712,32921.39
16194,Amanda Coffey,46,Female,103267,835,40525.28
85842,Stephen Young Jr.,72,Male,28647,483,19454.6
64514,Amanda Simon,50,Male,84278,373,11061.69
3993,Jennifer Clark,20,Female,90128,613,45663.33
82784,Jessica Mcdowell,26,Male,20076,561,26707.12
8479,John Peterson,52,Female,102050,822,15012.39
42648,Leonard Wood,43,Male,145701,516,32733.38
32955,Jasmine Choi,74,Female,52484,653,30440.73
33462,Jason Gonzalez,37,Male,112868,425,34740.14
12381,Stacy Harris,54,Male,88408,811,25267.75
68843,Jason Bradley,60,Female,81478,834,41711.11
39464,Brian Owen,65,Female,132456,472,18165.75
9275,Jessica Hutchinson,67,Female,110529,815,22260.64
14881,Michael Underwood,23,Female,102748,332,29397.86
49131,Adam Nguyen,48,Female,144084,565,44195.86
73342,Dawn Gray,18,Male,22512,722,49122.61
41979,Jose Hayes,74,Male,22405,391,884.12
50272,Michael Potter,65,Female,140014,574,44223.18
74933,Sara Nelson,52,Male,98952,817,2543.79
28996,Michael Allen,53,Female,133874,846,12939.16
70538,Ashley Harris,19,Female,119500,474,7648.58
22633,Bryce Odonnell,34,Female,68409,343,24094.27
60790,Margaret Buck,55,Male,83988,843,47474.32
77876,Felicia Morgan,50,Female,30327,848,20073.21
99264,Steven Lewis,33,Female,147617,748,36538.48
94134,John Garcia,39,Male,102775,516,12317.32
24924,Alicia Crawford,63,Male,25090,493,23857.33
91196,Dr. Jacob Anderson,42,Female,110853,412,47970.18
44802,David Hudson,49,Female,60351,743,2337.85
30195,Donald Smith,19,Female,51063,828,19792.64
67645,Garrett Walker,76,Female,48377,330,28839.41
49567,Elizabeth Jordan,40,Female,134789,388,18465.49
18616,Sara Galloway,24,Female,41061,389,24997.34
44139,Mary Mitchell,29,Female,131863,395,28756.6
64341,Angel King,26,Female,110568,761,29724.48
54920,Michael Patterson,54,Male,105046,362,27132.31
61289,Crystal Vazquez,28,Female,137145,806,19453.94
15900,Veronica Henderson,73,Female,148380,304,47435.67
33960,Michele Klein,20,Female,137429,429,43791.56
62515,William Mora,53,Female,106744,706,5116.51
74563,Erin Jackson,26,Male,55054,644,44646.93
37363,Angela Jones,27,Female,68137,777,36623.1
41831,Chelsea Cole MD,75,Male,114887,594,27315.95
70703,Christopher Lee,66,Male,115078,679,30562.21
65799,Robert Kane Jr.,39,Male,97880,572,4252.05
53127,Jeffrey Chandler DVM,39,Male,120824,675,19716.99
91590,Geoffrey Cardenas,32,Female,127234,433,47109.78
81443,Jessica Weber,79,Male,70875,725,27811.19
3159,Gregory Bennett,62,Male,98050,812,43093.26
77724,Vanessa Williams,62,Female,97202,571,20051.45
59711,Victoria Carpenter,23,Male,143228,414,25805.53
3100,Jason Matthews,34,Male,96297,848,43458.79
28981,Kelly Robinson,25,Male,128509,644,16044.85
16159,Mark Jones,39,Female,44633,344,8707.07
95317,Daniel Potter,48,Male,131119,358,30867.39
55581,Sheila Morales,27,Male,109551,380,7652.26
12657,Claudia Bullock,30,Male,148968,600,11073.79
52257,Andrew Nelson,26,Male,53897,356,20037.55
89469,Rebecca York,34,Male,128050,642,4097.13
99236,Kevin Moore,48,Male,58521,508,23699.92
61704,Helen Harris,49,Male,92686,413,27350.31
98125,Marissa Jones,75,Male,78735,343,48364.85
38971,Megan Gutierrez,78,Female,121989,507,23743.01
37567,Jonathan Valentine,23,Female,52864,424,30869.34
89011,Justin Figueroa,32,Male,127071,837,42767.95
69725,Joel Fields II,34,Male,60398,718,9079.0
22289,Ryan Vargas,62,Male,127578,353,45404.88
75221,Melanie Santiago,18,Male,97467,676,22054.58
30106,Christopher Blackburn,29,Female,142182,405,38647.93
85960,Sarah Clarke,27,Female,100065,748,47797.6
84185,Mark Lopez,76,Female,137090,627,14768.88
11655,Julie Delgado,56,Male,95690,610,17743.44
50689,Paul Hall,79,Male,91181,339,38672.33
62991,Jennifer Grimes,23,Female,55930,545,23372.2
45878,Raymond Contreras,55,Female,118372,835,42107.35
47727,Caitlyn Stewart,72,Male,90238,337,9514.67
45141,Nicholas Gibson,68,Female,137890,530,11474.13
82882,Gloria Lawrence,51,Male,100524,802,14258.69
49542,Kevin Cook,53,Female,131676,361,35441.25
36627,Lisa Rodriguez,75,Male,59855,693,11871.79
94124,William Howard,61,Female,51982,591,46069.34
24801,Kelly Marshall,26,Male,60636,704,18460.05
58131,Mr. Randall Banks MD,77,Female,50604,575,41029.88
51634,Heather Moore,79,Female,101611,389,39185.56
66654,Amanda Little,18,Male,25236,514,2905.87
70416,Louis Castro,43,Male,22799,513,18971.9
60843,Elizabeth Hurst,43,Female,48752,680,13723.1
53144,Taylor Blackwell,34,Male,86871,510,35700.83
81951,Andrea Williams,41,Male,74056,601,43178.81
18401,Richard Lawson,25,Female,61154,370,24041.51
34031,Russell Silva,68,Male,112222,667,16735.72
97468,Mackenzie Barnes,37,Female,57146,791,40847.06
58121,Carly Baldwin,39,Male,146231,452,23446.57
17512,Andrea Hart,30,Female,77606,384,49578.85
51135,Jacqueline Clarke,60,Female,43168,438,28393.7
78943,Michael Johnson,33,Female,116175,674,6325.17
4339,Paige Meyer,31,Female,68246,354,30290.37
59510,Mark Nelson,70,Male,55433,341,12376.23
75801,Carlos Leonard Jr.,40,Female,31948,832,6534.64
70299,Anthony Rich,68,Female,137637,667,13206.8
99708,Barbara Stanley DVM,68,Female,141438,767,40755.52
96841,Daniel Gates,36,Male,138446,811,30279.29
11535,Mary Ramirez,21,Female,83280,354,20968.58
31620,Sarah Potter,70,Male,77725,331,8104.48
46791,Kevin Swanson,78,Male,127728,640,45084.58
6081,Gregory Hanson,23,Male,53030,523,21840.52
95531,Joseph Erickson,54,Female,61348,602,8691.52
40279,Christine Anderson,30,Male,27675,364,3365.96
7422,Brandy Martinez,65,Male,134429,619,9650.79
45711,Colleen Decker,20,Female,97230,430,11865.63
33237,Linda Davis,50,Female,86458,660,23507.23
73967,Anna Bell,75,Female,74534,304,4580.03
41063,Jason Hatfield,18,Male,43172,632,27324.67
29812,Gerald Harris,29,Male,111610,320,49977.39
21039,Heather Brown,75,Male,36368,699,19211.52
99579,Stephanie Hernandez,24,Male,66359,638,20886.96
48652,Allison Hernandez,28,Male,108863,693,9218.24
43825,Gary Manning,61,Male,79939,442,20558.92
74192,Patricia Maxwell,60,Female,105268,489,8630.12
66460,William Miller,58,Male,130617,641,23510.36
77355,Hunter Hernandez,65,Male,51948,450,2958.13
19513,Jasmine Guerra,39,Male,92697,718,12311.53
27629,Miss Heather Hall MD,59,Male,62212,617,25609.31
47439,Vanessa Simpson,31,Male,20281,597,19919.25
10658,Ashley Jones,53,Female,25661,588,41289.57
11307,Teresa Martinez,37,Female,77557,609,21088.87
74921,Sonya Hicks,74,Female,84034,605,7154.94
63111,Thomas Brewer,43,Male,24647,434,27457.09
36230,Charles Webb,47,Male,36245,834,3631.16
72714,Brian Long,23,Male,131333,482,6226.62
48123,Julie Webster,37,Male,64593,608,36828.29
79437,Gina Burke,77,Male,40616,838,34680.05
62030,Daniel Kerr,53,Male,82571,508,9269.31
72818,Wanda Rivera,32,Male,108460,438,48200.89
56909,Jodi Villegas,50,Male,56106,494,14562.16
24184,Julie Crawford,49,Female,23356,521,23973.71
64762,Robert Rios,69,Male,131763,653,7372.71
7146,Jeanette Jordan,53,Female,62975,474,21668.23
9694,Laura Kim,31,Female,87134,482,7536.69
51110,Julian Green,30,Male,76965,453,27941.22
95566,Brent Rogers,23,Male,83124,331,15262.4
51540,Frederick Gray,67,Female,90559,589,4007.68
35267,Zachary Hughes,51,Female,63623,626,3660.46
19878,Holly Jones,43,Male,22151,814,39484.49
99054,Christian Taylor,25,Female,45667,558,48521.55
22421,Barry Dixon,24,Male,58894,629,26807.99
37285,John Bush,29,Female,49645,380,33035.78
50398,Douglas King,75,Female,64636,765,30550.4
89543,Caitlin Martin,68,Male,118954,785,9186.15
14048,Heather Heath,43,Male,86173,606,7753.5
10169,Lauren Martin,62,Male,80678,700,15692.6
57575,Dustin Bond,78,Male,85777,709,33393.79
93991,Shane Howard,75,Male,116161,416,28558.51
72301,Joshua Osborn,42,Male,145601,567,16798.7
62680,Dr. Chris Jones,42,Female,66076,847,42611.14
16790,Daisy Jackson,72,Female,143867,682,9132.08
53882,Sarah Thompson,40,Female,34225,630,15243.11
56596,Cameron Roberts,47,Male,100210,682,43958.44
26367,David West,57,Male,38562,735,39103.8
33255,Dr. Stephanie Vazquez,33,Male,65201,579,33500.36
81310,Brent Fischer,80,Male,126670,475,29346.12
22444,Kim Cooper,47,Female,45088,564,12960.18
99365,Amanda Robinson,23,Female,46583,677,44728.32
65013,Michael Ellis,58,Male,114336,646,13393.3
96705,Vickie Christian,69,Female,32361,609,20331.79
32729,Emma Hill,64,Male,125075,556,8677.34
45216,Carla Walker,72,Male,121627,770,32155.8
72171,Antonio Williams,48,Female,46013,611,5101.86
62185,Craig Williams DDS,63,Male,147848,617,34144.27
6542,Amy Gibbs,19,Female,138255,598,15597.04
37143,Melissa Wilson,31,Male,29709,503,24046.07
31782,Christy Morales,21,Male,85039,697,20493.98
77950,Jaime Davis,80,Female,87515,526,12894.93
20609,Anthony Davis,32,Male,143990,683,12666.37
85802,Jordan Soto,76,Female,35611,633,47141.56
23718,Michael Coleman,47,Female,34365,594,33082.5
83760,James Wilson,63,Male,123168,376,46916.98
31130,Derek Owens,34,Female,74548,592,1735.73
8655,Mr. James Montgomery DVM,30,Female,73939,614,48488.1
25121,James Rodriguez,32,Male,29692,791,23143.12
68245,Justin Sanchez,71,Female,36067,351,35707.58
42611,Richard Ward,22,Female,135057,830,12307.72
93418,Brian Marshall,78,Male,105551,785,4634.08
72371,Dana Diaz,57,Female,74482,812,36900.0
52175,Brian Moran,22,Female,94776,372,46913.51
20075,Brianna Padilla,29,Female,83484,322,43250.82
76045,Robert Valentine,52,Female,105137,825,1375.31
21279,Erica Alvarez,52,Male,24645,722,907.41
81229,Kevin Stewart,65,Male,101790,466,12840.46
17395,Nathan Henry,41,Female,106621,323,18190.09
63562,Melissa Griffin,41,Male,34158,649,34868.22
53637,Lisa Peck,28,Male,143873,614,47548.49
20634,Jeremy Baker,42,Male,104638,327,11625.76
66902,Alexander Higgins,57,Male,62472,503,10695.73
99556,Sandra Ward,76,Female,51364,636,30072.49
96370,Joshua Cook,30,Female,113549,574,47974.19
97940,Ashley Dixon,26,Male,108462,738,31349.42
26020,Amy Warren,67,Female,135068,733,1255.11
60688,Derrick Flores,50,Female,101058,818,30615.64
90300,Jennifer Mann,72,Female,30154,629,27746.57
22401,Richard Horne,60,Male,64881,743,29332.56
76997,Jose Martinez,51,Female,71790,342,15788.94
74614,Laurie Spencer,20,Female,93817,547,40773.8
15177,Kimberly White,76,Male,44550,465,1327.8
28576,Jeremy Riley,61,Male,62190,659,32513.86
70602,Adam Olson,59,Male,115591,651,26132.42
12983,Mrs. Shannon Huber DDS,25,Male,47453,405,6297.5
36190,Zachary Castillo,18,Male,139805,670,17228.93
10805,Nicole Martinez,18,Female,87771,695,32242.41
97353,Troy Rodriguez,74,Male,140532,818,48893.99
17504,Jared Ball,66,Male,65057,810,35154.11
62658,Tiffany Pruitt,42,Female,125473,647,36522.75
54935,Thomas Davis,21,Female,118546,360,21471.76
33533,Kimberly Hernandez,53,Female,109694,527,49942.88
11308,Belinda White,43,Male,30315,312,33227.81
29168,Casey Evans,41,Male,33172,738,26417.21
34189,Monica Molina,27,Female,66402,797,9794.63
58717,Darren Jones,31,Male,68379,839,48876.07
74554,Thomas Campos,44,Male,145279,844,7828.74
52752,Danielle Richardson,75,Female,139967,563,25031.21
20067,Tanya Winters,66,Male,20181,775,26096.01
94089,David Johnson,22,Male,136298,538,5764.21
75466,Paul Newton,39,Male,50213,631,44496.01
90014,George White,29,Male,100775,434,26819.07
48658,Joseph Ortiz,21,Male,138422,685,30950.0
39854,Jeffery Smith,33,Female,55832,486,7603.5
76655,Charles Rowe,68,Male,143495,513,3549.38
5694,Michael Carter,32,Female,68075,681,20363.15
78742,Lindsay Williamson,42,Female,131028,711,21361.48
43739,Jason Mann,38,Female,77330,357,16421.99
12096,Lauren Walsh,34,Male,71194,831,34747.51
78335,Kimberly Morgan,41,Male,64630,738,35735.35
96815,Michael Smith,75,Female,119940,365,13031.29
38145,Sean Patterson,27,Male,40045,800,14547.82
28710,Michelle Kelly,59,Female,138306,584,13334.37
78742,James Lozano,53,Male,41429,841,9639.66
13147,Christopher Hall,20,Female,113072,497,14574.19
44071,Joseph Cooper,77,Male,38369,695,41698.48
36246,Amanda Brown,43,Male,148314,594,976.59
21308,Joshua Brown,35,Male,131056,653,18336.49
4843,Phillip Weaver,41,Female,109765,630,6209.23
69494,Elizabeth Wilson,36,Female,120263,559,30602.25
73723,Andre Grant,51,Female,144787,828,18635.59
60783,Melissa Wilson,33,Male,132453,761,39967.28
95384,Mark Martinez,45,Female,142367,834,20672.31
69976,Zachary Rivera,64,Male,100303,805,6166.94
79128,Tiffany Galvan,52,Female,117056,823,47353.98
61934,Teresa Davis,75,Female,133689,794,36075.92
23814,Christopher Marsh,33,Female,128387,637,24732.31
67854,Gabrielle Torres,77,Female,112931,319,28475.74
41972,Barbara Gordon,68,Female,107450,734,32924.76
71413,Derrick Wolfe,77,Male,89259,627,21154.81
45085,Sandy Brown,72,Female,139610,542,27178.09
62192,Karen Gibson,29,Female,143901,491,14609.61
78523,Kathryn Patel,54,Male,28114,599,19706.36
37706,Jacob Reed Jr.,21,Female,73602,394,2931.16
14087,Alicia Reyes,50,Male,55344,776,27167.76
9359,Frederick Key,31,Male,124172,393,16330.18
91454,Cindy Davis,24,Male,73453,383,34057.59
19697,Sharon Pham,76,Female,99403,837,19981.92
33027,Sarah Rocha MD,79,Male,31900,560,29938.63
44389,Christopher Gutierrez,66,Female,23674,737,33873.87
16495,Sarah Hanson,30,Male,20275,800,23102.91
42807,Edward Curtis,30,Male,96189,663,34925.13
46558,Philip Morris,30,Female,101296,782,26870.16
2338,Sarah Johnson,50,Female,118178,449,16224.43
17985,Andrea Cannon,53,Female,72930,732,44406.91
26270,Ryan Townsend,29,Female,140637,617,4132.53
88896,Christina Baker,67,Male,66241,396,6584.65
14707,Phyllis Hanson,32,Female,122877,833,21636.76
99349,Mr. Jonathon Padilla,20,Female,42411,716,15504.43
55761,Jasmine Hawkins,23,Female,66632,740,21898.64
7297,Jordan Butler,41,Female,22754,517,25059.89
94907,Anthony Bell,75,Male,66744,370,4463.04
92436,Nicholas Stevens,53,Male,62911,595,8462.99
96941,Jessica Nicholson,21,Male,64914,801,11313.15
57857,Barbara Mccoy,29,Female,92151,572,7784.27
4432,Jeremy Martin,25,Female,84375,645,36301.21
55999,Andrew Burke,72,Female,59983,346,22564.25
70106,Joshua Ramirez,47,Male,83983,337,935.19
70259,Michael Wallace,54,Male,60156,808,31690.21
41452,Aimee Stewart,71,Female,120227,480,30237.61
82601,Brian Nelson,32,Female,70884,744,7868.01
4572,Thomas Schmidt,45,Female,39867,532,26730.42
83333,Antonio Valdez,61,Female,93998,415,29400.13
39960,Benjamin Hale,78,Male,28079,831,12890.08
56725,Anthony Watson,61,Female,94244,387,15249.36
41520,Hannah Miles,22,Male,135617,465,15064.13
84026,Lauren Berger,70,Female,41675,685,5909.72
4264,Maria Jones,20,Male,101830,545,15836.1
77956,Steve White,79,Female,135008,803,2283.67
34515,Yolanda Jones,58,Female,88471,475,27582.38
58541,James Weber,20,Male,130208,615,44415.57
65235,Lauren Phillips,57,Male,29251,789,3146.29
45519,Vincent Stafford,54,Male,27960,692,38595.05
54083,Randy Thompson,66,Male,93726,382,32999.45
51875,Natasha Thomas,76,Female,110720,814,32046.99
46243,Kayla Chambers,37,Female,32435,397,39516.43
19345,Kelly Gray,57,Female,98678,417,42250.62
18170,John Cruz,79,Male,141274,461,4744.95
79076,William Orozco Jr.,21,Female,49485,488,33301.15
80455,Charles Cannon,18,Female,37775,822,9748.7
73954,Thomas Barnett,80,Male,95934,662,30515.21
34598,Kim Long,80,Male,33796,429,38005.69
88505,Zachary Carroll,29,Male,79929,692,8698.91
90830,William Martinez,69,Female,117559,650,49674.86
88766,James Graham,41,Male,58171,363,31485.84
12782,Maria Martin,61,Male,47801,742,43822.33
58510,Kenneth Chan,51,Male,81712,335,22538.29
40497,Cynthia Clark,48,Male,78909,827,20487.0
9649,Jaime Young DDS,67,Female,36937,765,35413.16
43751,Erica Rodriguez,44,Female,122033,470,16771.95
69047,Geoffrey Mercado,27,Female,60839,604,47659.79
49080,Angela Taylor,80,Female,72209,783,35916.75
4055,Victoria Love,57,Male,120327,630,33539.69
22560,Ethan Hopkins,47,Female,98184,394,21737.95
69794,Christopher Young,51,Female,98589,820,49114.81
7940,Joshua Williams,27,Male,28410,530,13743.98
92976,Francisco Hamilton,39,Female,56996,841,17417.12
55965,Lauren Harper,80,Male,76306,631,24040.11
19242,Trevor Cruz,45,Female,28745,848,10993.5
12733,Stephanie Branch,68,Male,70794,440,3771.1
27246,Kristen Cross,29,Female,95274,422,2617.74
20572,Angela Ramsey,47,Female,122183,305,1800.31
18536,Anthony Lozano,72,Male,65439,676,38797.82
95031,Jeffrey Cooper,20,Female,132871,803,28459.93
91568,Stacy Lloyd,43,Male,54892,766,47489.55
46289,Ricky Beck,35,Male,44479,341,16429.81
83222,Paul Smith MD,50,Male,146431,580,11901.82
73570,Mr. Terry Hernandez,51,Male,107784,596,47728.1
81752,Thomas Medina,18,Male,108445,429,26646.0
63448,Rachel Brown,20,Female,70135,632,19339.02
17668,Ryan Herring,61,Female,78308,813,29226.53
36548,Jamie Kline MD,31,Female,118291,786,766.33
4997,Joshua Daniels,50,Male,142767,737,3530.4
32177,Angelica Hill,20,Male,63862,459,820.75
73726,Christopher Salazar,69,Male,60919,753,10818.16
89231,Cindy Wells,79,Male,34833,619,31540.95
83646,Andrea Allen,65,Male,94773,379,17490.53
60554,Jennifer Brooks,63,Male,134774,555,15923.26
82254,Mr. Jason Peck,59,Female,95450,703,10314.93
45734,Kelsey Bush,37,Female,46953,498,2027.31
38420,Kimberly Tucker,51,Female,28163,788,37621.51
96078,Joe Good,50,Male,35528,454,16194.02
32622,Michelle Steele,40,Female,99239,834,5474.18
73992,Rita Patel,74,Female,90868,700,33873.13
39706,Tonya Hamilton,72,Female,47893,627,43339.88
87799,Cassandra Bowen,72,Male,41485,307,42152.24
75376,Kathryn Terry,50,Male,88345,771,12065.46
47276,April Bartlett,35,Male,44946,502,29423.38
60447,Alicia Navarro,49,Female,110255,718,38709.68
3342,Rickey Harris,54,Male,98203,593,29862.82
21534,Travis Williams,53,Male,26476,335,41871.66
54245,Tamara Tran,54,Male,33463,483,41871.4
63245,Taylor Paul,36,Male,86569,417,21707.19
27298,Anna Deleon,39,Male,148692,732,7883.95
41146,Tracey Oconnell,18,Female,93541,615,10892.97
11428,Stephen Reeves,78,Male,60872,357,41258.6
67813,Valerie Lambert,78,Female,48106,560,41495.28
42882,Christopher Chan,34,Male,68805,746,10947.99
87020,Connie Harris,26,Female,133943,495,15284.88
14199,Raven Wilson,65,Female,57080,390,29007.22
21871,James Bass,55,Female,29167,512,7329.96
42071,Teresa Patel,28,Female,77375,507,2338.89
64336,Tyler Garcia,33,Male,33386,524,5111.9
20497,Timothy Luna,79,Male,126550,849,14827.32
8297,Sandra Wolfe,78,Female,31304,823,43462.86
82795,Alan Branch,18,Female,76952,759,37737.46
22075,Matthew Gill,40,Male,121038,456,49046.72
31135,Kelsey Jackson,28,Male,99989,462,42845.94
51095,Nicole Kelly,75,Female,47618,737,44861.28
80893,Mary Acosta,45,Male,85341,524,23303.07
31553,Mr. Cameron Collins,49,Male,73970,606,28440.67
78258,Rachel Fernandez,36,Female,22792,482,4328.11
80018,John Price,28,Male,135916,554,32050.87
80039,Daniel Townsend,30,Male,50475,562,35415.11
18666,Gregory Ellis,59,Female,70328,475,11655.41
1422,Justin Smith,27,Female,102664,527,32430.28
54781,Christopher Long DDS,28,Female,42591,770,34981.61
43624,Dr. Frank Wise MD,69,Female,26202,351,45744.25
67931,Elizabeth Riley,52,Female,121452,427,47062.57
35523,Shawn Harrington,65,Female,129147,333,35644.54
4284,Lynn Cruz,49,Male,85218,683,6253.97
28949,Samantha Garrett,28,Male,29349,535,11078.71
98322,Jacob Bailey,65,Male,90237,509,45652.33
66783,Hunter Williams,43,Female,41469,806,35176.77
33362,Christopher Torres,50,Male,35230,512,4991.16
19430,Philip Jacobs,65,Male,69331,661,49882.05
94400,Emma Mata,26,Female,26513,759,42482.6
86098,Tony Green,58,Female,57757,702,47100.72
61790,Brian Campbell,66,Female,148666,550,14128.05
57291,Mary Harris MD,76,Male,142750,618,48340.77
59561,Joshua Dickerson,32,Male,25692,623,2093.89
33832,Roger Williams,19,Female,78476,832,33165.84
81548,Joseph Cardenas,28,Female,78629,770,42466.15
22499,Kathryn Smith,35,Male,92057,386,28818.81
34037,Amanda Ibarra,47,Male,110345,639,20619.05
51158,Albert Maldonado,80,Female,86623,746,37058.19
18409,Timothy Brewer,66,Female,86249,826,2207.81
44255,Samantha Frye MD,60,Male,125818,405,38782.23
94618,Sarah Conley,71,Female,102214,328,16582.48
49477,Courtney Stewart,23,Female,139342,833,44156.52
38646,Anita Thomas,66,Female,133639,396,12992.06
28192,Luis Wallace,70,Male,137432,571,22184.46
9376,Denise Hunt,66,Male,81524,307,24081.31
73061,Arthur Duncan,24,Female,23108,412,43608.71
97746,Michael Kirk,44,Female,95428,832,10575.07
37297,Brandon Boyle,61,Female,143855,598,43229.53
51920,Christopher Kelley,33,Female,69963,618,33159.91
75969,Christine Zuniga,19,Female,117932,353,19423.88
63000,Alexander Reed,25,Female,95717,706,528.04
72758,Joseph Gaines,37,Female,124741,474,33932.24
5480,Tammy Rivera DDS,42,Female,45462,600,18068.39
39842,Kelly May,67,Female,119665,760,17286.31
95198,Kendra Cox,68,Male,82298,755,25381.25
34600,Arthur Johnson,79,Female,131897,556,40427.15
64256,Stephanie Prince,42,Male,145304,686,19670.18
83373,Holly Heath,25,Female,70196,847,385.27
57429,Isaiah Simmons,46,Female,79289,838,7898.77
49113,Ronald Hall,23,Male,127904,454,46330.52
2221,Lisa Roman,29,Male,103712,825,24153.62
75216,Andrew Hanson,53,Male,26724,546,21208.95
83171,Bonnie Sanchez,69,Female,69794,473,26053.73
57899,Michael Gonzalez,64,Male,40778,593,28557.41
87570,Mary Pollard,48,Male,74798,612,44531.22
54214,Alexis Wright,34,Male,83059,409,35342.29
61157,Betty Jenkins,71,Male,34515,660,15606.11
46527,John Reyes,69,Female,57672,344,40030.86
42143,Jeffrey Taylor,76,Male,26973,610,32883.53
17093,Veronica Gallegos,74,Female,112311,319,43185.65
34266,Jessica Smith,73,Female,111781,593,13952.82
72306,Monique Brown,69,Male,23529,727,25813.78
16097,Cindy Price,27,Female,72209,515,4182.46
90834,Daniel Edwards,27,Male,44578,620,10661.99
52340,Kayla Booth,19,Female,96437,781,11036.39
73003,Vincent Davis,24,Male,102219,817,11068.19
41151,Jacob Jennings,62,Male,108391,569,11587.0
41775,Karen Walter,66,Female,78992,478,12825.51
98321,Sarah Bowers,31,Male,82129,809,24840.3
21006,Michelle Brown MD,25,Female,81527,700,31376.57
92293,Robert Vargas,64,Male,55297,799,12865.28
31056,Nicole Gonzalez,44,Female,58247,422,31663.5
58313,Nicholas Lee,54,Female,34922,612,38858.29
94598,Jose Davis,47,Female,46478,787,5412.25
79211,Mario Johnson,74,Female,122630,404,8938.4
8973,Angel Schwartz MD,70,Male,91511,792,31742.29
75723,Jennifer Weeks,43,Male,92247,475,17708.45
45972,Alicia Bell,51,Female,55091,475,37827.85
38366,Kimberly Price,23,Female,90130,804,15059.38
32353,Steven Brown,65,Male,26168,339,28489.69
27927,Adam Bond,21,Female,87158,797,28564.56
70851,Kelly Rodriguez,67,Female,89578,611,48022.46
50121,Peter Harris,69,Female,134176,766,42597.21
19299,Travis Curry,38,Female,139301,430,21237.76
96929,Stephanie Brennan,66,Male,24341,824,43932.31
43848,Lisa Newman,21,Female,25408,517,5610.46
6596,Michelle Stevenson,41,Female,146321,678,46837.53
18423,Nicholas Larson,32,Male,146405,512,16630.09
83949,Dr. Jessica Moore,73,Male,79028,424,21338.66
53720,Brandi Jackson,54,Female,47417,810,24934.65
43939,Justin Sanchez,67,Male,72716,570,14840.06
72612,William Jones,24,Female,91229,738,25433.77
94696,Catherine Hernandez,33,Female,139326,357,3776.7
45759,Daniel Johns,68,Female,131868,726,48734.07
9633,Gregory Chavez,50,Male,133067,475,3327.34
96610,Jennifer Morris,65,Female,74573,692,39755.34
80987,Julie Miller,20,Male,46448,783,23589.43
55977,James Rose DVM,32,Male,139603,814,5291.71
42707,Emily Werner,59,Male,87140,704,1872.71
43169,Kelsey Porter,20,Male,58634,731,26857.33
27388,Todd Porter,55,Male,50854,520,18182.27
80691,Lisa Greene,22,Male,131673,821,20828.96
12592,Aaron Fowler,19,Female,140233,352,2753.21
11462,Misty Roth,60,Male,73838,554,1220.69
3011,Shannon Berry,56,Male,125528,495,21337.81
38509,Melissa Davis,80,Female,94112,831,2135.89
95832,Mrs. Vanessa Patel,35,Female,58900,672,8705.45
51902,Michael Yoder,58,Male,137442,580,906.09
55059,Hannah Russo,42,Female,79408,558,46154.78
84753,Erin Brown,28,Male,145400,635,23165.54
63507,Don Graves,55,Male,22421,609,44427.38
96332,Vicki Hawkins,43,Female,58192,322,26026.98
90986,Christine Johnson,41,Male,114372,793,42334.01
4692,Morgan Cole,36,Male,40497,826,9866.01
25530,Angela Stone,37,Female,56078,655,39115.36
24186,Eric Mcclure,48,Female,36256,440,43195.14
30977,Cameron Olsen,55,Female,132762,464,6713.75
17157,Sarah Henderson,46,Male,34726,328,45327.76
2091,Dennis Palmer,79,Female,63929,436,4213.67
2017,Christopher Patrick,26,Male,68000,552,29928.68
98753,Catherine Robinson,70,Female,90420,347,18054.72
32710,Jacob Gonzalez,44,Male,49825,324,44520.78
63628,Angela Nguyen,64,Male,144693,544,10769.68
34736,Aaron Duarte,18,Male,50578,812,42853.27
