client_id,name,age,gender,income,credit_score,income_category,age_group
13224,Brian Charles,33,Male,114532,438,High,Adult
30304,Becky Perkins,62,Male,32015,830,Low,Senior
45234,Angela Williams,71,Male,95460,609,High,Senior
27421,Alexander Rivera,73,Male,74771,545,Medium,Senior
79677,Holly Hunt,19,Female,105852,576,High,Young
9637,Kenneth Odom,63,Male,132839,623,High,Senior
24949,Donna Wright,46,Female,46673,769,Medium,Adult
45984,Jason Hall,46,Male,101797,427,High,Adult
49906,Jeremy Ramos,31,Male,56398,611,Medium,Adult
32743,Paige Prince,45,Male,134193,825,High,Adult
37979,Sierra Barr,67,Female,85449,374,High,Senior
90374,Christine Villarreal,21,Female,55701,618,Medium,Young
91622,Beth Thomas,79,Male,87412,359,High,Senior
92027,Stephanie Kim,63,Female,31639,377,Low,Senior
84375,Julie Mullins,26,Female,69212,706,Medium,Adult
27796,Kurt Jones,47,Male,131930,832,High,Adult
86015,Timothy Carter,57,Female,20816,625,Low,Senior
33037,Kevin Rios,59,Male,43607,661,Medium,Senior
87070,Randy Johnson,64,Male,133174,492,High,Senior
57053,Jeffrey Woodward,68,Male,87728,457,High,Senior
1125,Jeffrey Maddox,21,Female,24359,437,Low,Young
67429,Darren Wood,77,Male,79515,718,Medium,Senior
81754,Jodi Williamson,22,Female,139935,603,High,Young
65098,Abigail Bush,74,Female,122705,393,High,Senior
37588,Tabitha Rogers,78,Female,109032,681,High,Senior
22795,Charles Huynh,77,Male,89075,457,High,Senior
99183,James Love,44,Male,86316,380,High,Adult
42514,Destiny Curry,55,Female,67061,808,Medium,Senior
56722,Ms. Sandra Edwards MD,39,Female,103713,831,High,Adult
85365,Rebecca Rodriguez,23,Male,33776,342,Low,Young
80063,Daniel Perez,47,Male,71635,584,Medium,Adult
91297,Andrew Grant,38,Female,82111,844,High,Adult
50016,Donald Morales,18,Female,24638,447,Low,Young
18768,Jerry Perez,80,Female,97165,433,High,Senior
50173,Dillon Mann,51,Female,83652,406,High,Senior
83029,Debbie Garcia,35,Male,143893,399,High,Adult
16890,Amy Reyes,63,Female,72371,421,Medium,Senior
93698,Erika Berry,18,Female,37061,606,Low,Young
69149,Michelle Mitchell,48,Male,44745,564,Medium,Adult
47521,Suzanne Cooper,35,Male,112231,768,High,Adult
49534,Jim Walton,40,Male,110945,800,High,Adult
82505,Mariah Perez,64,Male,59191,482,Medium,Senior
52194,Keith Miller,19,Male,148878,364,High,Young
49583,Alexa Sweeney,19,Female,78202,300,Medium,Young
82778,Kaylee Olson,69,Female,26514,721,Low,Senior
72255,Louis Stanley,19,Male,83299,521,High,Young
72448,Jennifer Butler,44,Male,57974,668,Medium,Adult
70214,Kelly Gardner,33,Female,89869,567,High,Adult
81371,Shawn Scott,24,Female,67800,466,Medium,Young
62776,Christopher Brown,57,Female,34725,460,Low,Senior
55881,Teresa Hobbs,36,Male,65070,650,Medium,Adult
71659,Joseph Mccullough,18,Female,120300,793,High,Young
30479,William Bauer,52,Male,80584,382,High,Senior
3826,Christian White,32,Female,20448,361,Low,Adult
30175,Chase Wiley,34,Female,79789,807,Medium,Adult
20106,Steve House,24,Male,130771,342,High,Young
38924,Timothy Parker,57,Female,112156,306,High,Senior
23524,Robert Richardson,67,Male,83525,533,High,Senior
12376,Pamela Duncan,42,Female,106377,374,High,Adult
64025,Roberto Beltran,48,Male,34501,442,Low,Adult
93683,Perry Barnes,32,Male,115932,565,High,Adult
54677,Nathan Stafford,32,Male,38896,819,Low,Adult
52257,Sabrina Marquez,19,Female,126403,569,High,Young
23885,Michael Jones,74,Male,36947,527,Low,Senior
31762,Gabriella Shepard,35,Male,49226,550,Medium,Adult
32491,Jeffrey Harper,73,Female,124255,491,High,Senior
23090,Courtney Nguyen,38,Female,99742,437,High,Adult
29764,Joseph Morris,79,Female,145032,761,High,Senior
16591,Cynthia Cox,21,Male,92280,609,High,Young
11668,Stephen Johnson,24,Female,62296,320,Medium,Young
1621,Mallory Wilson,22,Female,123023,546,High,Young
40736,James Mcdonald,48,Female,28854,498,Low,Adult
1464,Julie Cowan,40,Male,52902,604,Medium,Adult
11281,Theresa Roman,27,Female,131726,760,High,Adult
63918,Barbara Olsen,66,Female,130560,451,High,Senior
50770,Mark Hudson,19,Female,78439,601,Medium,Young
7970,Timothy Horton,55,Male,94692,405,High,Senior
57903,Laura Jackson,72,Male,100442,311,High,Senior
35730,Jennifer Chavez,73,Female,53861,507,Medium,Senior
30721,William Schmitt,58,Female,114668,614,High,Senior
82925,Patrick Pittman,39,Female,111955,620,High,Adult
62596,Peggy Bell,47,Female,113883,744,High,Adult
19338,Darren Gray,69,Male,99329,698,High,Senior
51194,Jennifer Kemp MD,40,Female,92291,538,High,Adult
6218,Scott Wood,59,Male,104055,649,High,Senior
62395,Logan Diaz,45,Female,113465,562,High,Adult
61410,Kelly Silva,24,Female,42949,346,Medium,Young
73056,Lindsay Clark,20,Female,141930,807,High,Young
57368,Jordan Estrada,78,Male,139866,634,High,Senior
72669,Larry Parker,41,Male,135270,461,High,Adult
83557,Tamara Boyd,78,Male,120146,543,High,Senior
64067,Robert Collins,39,Female,25471,484,Low,Adult
40528,Mary Jenkins,66,Female,26219,616,Low,Senior
81082,Joseph Clay,73,Female,53320,668,Medium,Senior
90343,Ashlee Villa,45,Male,26315,623,Low,Adult
35374,Beverly Weeks,71,Male,74321,323,Medium,Senior
15491,Sara Wade,23,Male,106748,697,High,Young
41039,John Henry,35,Male,38373,393,Low,Adult
63356,David Patterson,70,Female,95747,483,High,Senior
43665,Justin Barron,65,Male,116834,560,High,Senior
73754,Sara Mcintyre,22,Male,54693,677,Medium,Young
83724,Joseph Morris,69,Female,121561,715,High,Senior
31740,Derek Sanchez,74,Male,25565,646,Low,Senior
5112,Nancy Underwood,80,Male,23440,814,Low,Senior
70456,Jessica Hopkins,26,Female,104510,404,High,Adult
23377,Joseph Johnson,71,Female,128202,780,High,Senior
97949,Christopher Peters,26,Female,122145,406,High,Adult
96246,Christina Brennan,59,Male,71536,719,Medium,Senior
10844,Tommy King,20,Male,115576,496,High,Young
38132,Lisa Howard,26,Male,97934,762,High,Adult
76737,Mrs. Heather Dawson MD,48,Male,50610,612,Medium,Adult
93881,Claudia Mann,36,Female,109428,712,High,Adult
82464,Ralph Smith,60,Male,121349,632,High,Senior
11321,Jay Jones,69,Male,67592,387,Medium,Senior
82522,John Reed,47,Female,100595,637,High,Adult
92933,Brittney Castro,28,Male,80104,832,High,Adult
58964,Natalie Parks,47,Female,123599,511,High,Adult
26418,Robert Williams,19,Female,46481,640,Medium,Young
59942,Thomas Nixon,35,Female,77639,302,Medium,Adult
11979,Ronnie Jones,40,Male,140991,628,High,Adult
72530,Lindsay Woods,58,Female,49934,545,Medium,Senior
22299,Taylor Hansen,22,Male,140183,786,High,Young
88049,Lori Peterson,49,Female,97640,808,High,Adult
47372,Andrea Pittman,40,Female,101227,807,High,Adult
72249,Anthony Ross,62,Female,123665,523,High,Senior
36103,Joshua Sanders,44,Female,121225,428,High,Adult
39841,Stephanie Franklin,78,Female,53934,543,Medium,Senior
28152,Hannah Graham,65,Female,72522,306,Medium,Senior
7958,Michael Mcbride,75,Female,85095,559,High,Senior
23609,Juan Thompson,77,Male,49486,386,Medium,Senior
45386,Michael Austin,59,Male,62340,651,Medium,Senior
47982,Abigail Ross,74,Female,142302,783,High,Senior
31425,Denise Boyle,48,Female,88903,433,High,Adult
14593,Paul Larson,57,Female,53536,531,Medium,Senior
32263,Brian Graham,45,Female,101362,369,High,Adult
79343,Charles Hughes,56,Male,23795,405,Low,Senior
52926,Daniel Harris,61,Male,30779,601,Low,Senior
96241,Patricia Davis,71,Female,40833,347,Medium,Senior
17565,Darlene Hendricks,56,Male,28729,723,Low,Senior
39482,Curtis Murphy,46,Female,55491,571,Medium,Adult
39655,Amanda Shelton,68,Male,66040,417,Medium,Senior
84190,Dr. Dana Jackson,77,Male,99520,589,High,Senior
70939,Brianna Edwards,18,Female,42742,601,Medium,Young
37185,Adam Anderson,64,Female,109925,331,High,Senior
91468,Donald Cooper,53,Male,94773,712,High,Senior
16194,Amanda Coffey,46,Female,103267,835,High,Adult
85842,Stephen Young Jr.,72,Male,28647,483,Low,Senior
64514,Amanda Simon,50,Male,84278,373,High,Adult
3993,Jennifer Clark,20,Female,90128,613,High,Young
82784,Jessica Mcdowell,26,Male,20076,561,Low,Adult
8479,John Peterson,52,Female,102050,822,High,Senior
42648,Leonard Wood,43,Male,145701,516,High,Adult
32955,Jasmine Choi,74,Female,52484,653,Medium,Senior
33462,Jason Gonzalez,37,Male,112868,425,High,Adult
12381,Stacy Harris,54,Male,88408,811,High,Senior
68843,Jason Bradley,60,Female,81478,834,High,Senior
39464,Brian Owen,65,Female,132456,472,High,Senior
9275,Jessica Hutchinson,67,Female,110529,815,High,Senior
14881,Michael Underwood,23,Female,102748,332,High,Young
49131,Adam Nguyen,48,Female,144084,565,High,Adult
73342,Dawn Gray,18,Male,22512,722,Low,Young
41979,Jose Hayes,74,Male,22405,391,Low,Senior
50272,Michael Potter,65,Female,140014,574,High,Senior
74933,Sara Nelson,52,Male,98952,817,High,Senior
28996,Michael Allen,53,Female,133874,846,High,Senior
70538,Ashley Harris,19,Female,119500,474,High,Young
22633,Bryce Odonnell,34,Female,68409,343,Medium,Adult
60790,Margaret Buck,55,Male,83988,843,High,Senior
77876,Felicia Morgan,50,Female,30327,848,Low,Adult
99264,Steven Lewis,33,Female,147617,748,High,Adult
94134,John Garcia,39,Male,102775,516,High,Adult
24924,Alicia Crawford,63,Male,25090,493,Low,Senior
91196,Dr. Jacob Anderson,42,Female,110853,412,High,Adult
44802,David Hudson,49,Female,60351,743,Medium,Adult
30195,Donald Smith,19,Female,51063,828,Medium,Young
67645,Garrett Walker,76,Female,48377,330,Medium,Senior
49567,Elizabeth Jordan,40,Female,134789,388,High,Adult
18616,Sara Galloway,24,Female,41061,389,Medium,Young
44139,Mary Mitchell,29,Female,131863,395,High,Adult
64341,Angel King,26,Female,110568,761,High,Adult
54920,Michael Patterson,54,Male,105046,362,High,Senior
61289,Crystal Vazquez,28,Female,137145,806,High,Adult
15900,Veronica Henderson,73,Female,148380,304,High,Senior
33960,Michele Klein,20,Female,137429,429,High,Young
62515,William Mora,53,Female,106744,706,High,Senior
74563,Erin Jackson,26,Male,55054,644,Medium,Adult
37363,Angela Jones,27,Female,68137,777,Medium,Adult
41831,Chelsea Cole MD,75,Male,114887,594,High,Senior
70703,Christopher Lee,66,Male,115078,679,High,Senior
65799,Robert Kane Jr.,39,Male,97880,572,High,Adult
53127,Jeffrey Chandler DVM,39,Male,120824,675,High,Adult
91590,Geoffrey Cardenas,32,Female,127234,433,High,Adult
81443,Jessica Weber,79,Male,70875,725,Medium,Senior
3159,Gregory Bennett,62,Male,98050,812,High,Senior
77724,Vanessa Williams,62,Female,97202,571,High,Senior
59711,Victoria Carpenter,23,Male,143228,414,High,Young
3100,Jason Matthews,34,Male,96297,848,High,Adult
28981,Kelly Robinson,25,Male,128509,644,High,Young
16159,Mark Jones,39,Female,44633,344,Medium,Adult
95317,Daniel Potter,48,Male,131119,358,High,Adult
55581,Sheila Morales,27,Male,109551,380,High,Adult
12657,Claudia Bullock,30,Male,148968,600,High,Adult
52257,Andrew Nelson,26,Male,53897,356,Medium,Adult
89469,Rebecca York,34,Male,128050,642,High,Adult
99236,Kevin Moore,48,Male,58521,508,Medium,Adult
61704,Helen Harris,49,Male,92686,413,High,Adult
98125,Marissa Jones,75,Male,78735,343,Medium,Senior
38971,Megan Gutierrez,78,Female,121989,507,High,Senior
37567,Jonathan Valentine,23,Female,52864,424,Medium,Young
89011,Justin Figueroa,32,Male,127071,837,High,Adult
69725,Joel Fields II,34,Male,60398,718,Medium,Adult
22289,Ryan Vargas,62,Male,127578,353,High,Senior
75221,Melanie Santiago,18,Male,97467,676,High,Young
30106,Christopher Blackburn,29,Female,142182,405,High,Adult
85960,Sarah Clarke,27,Female,100065,748,High,Adult
84185,Mark Lopez,76,Female,137090,627,High,Senior
11655,Julie Delgado,56,Male,95690,610,High,Senior
50689,Paul Hall,79,Male,91181,339,High,Senior
62991,Jennifer Grimes,23,Female,55930,545,Medium,Young
45878,Raymond Contreras,55,Female,118372,835,High,Senior
47727,Caitlyn Stewart,72,Male,90238,337,High,Senior
45141,Nicholas Gibson,68,Female,137890,530,High,Senior
82882,Gloria Lawrence,51,Male,100524,802,High,Senior
49542,Kevin Cook,53,Female,131676,361,High,Senior
36627,Lisa Rodriguez,75,Male,59855,693,Medium,Senior
94124,William Howard,61,Female,51982,591,Medium,Senior
24801,Kelly Marshall,26,Male,60636,704,Medium,Adult
58131,Mr. Randall Banks MD,77,Female,50604,575,Medium,Senior
51634,Heather Moore,79,Female,101611,389,High,Senior
66654,Amanda Little,18,Male,25236,514,Low,Young
70416,Louis Castro,43,Male,22799,513,Low,Adult
60843,Elizabeth Hurst,43,Female,48752,680,Medium,Adult
53144,Taylor Blackwell,34,Male,86871,510,High,Adult
81951,Andrea Williams,41,Male,74056,601,Medium,Adult
18401,Richard Lawson,25,Female,61154,370,Medium,Young
34031,Russell Silva,68,Male,112222,667,High,Senior
97468,Mackenzie Barnes,37,Female,57146,791,Medium,Adult
58121,Carly Baldwin,39,Male,146231,452,High,Adult
17512,Andrea Hart,30,Female,77606,384,Medium,Adult
51135,Jacqueline Clarke,60,Female,43168,438,Medium,Senior
78943,Michael Johnson,33,Female,116175,674,High,Adult
4339,Paige Meyer,31,Female,68246,354,Medium,Adult
59510,Mark Nelson,70,Male,55433,341,Medium,Senior
75801,Carlos Leonard Jr.,40,Female,31948,832,Low,Adult
70299,Anthony Rich,68,Female,137637,667,High,Senior
99708,Barbara Stanley DVM,68,Female,141438,767,High,Senior
96841,Daniel Gates,36,Male,138446,811,High,Adult
11535,Mary Ramirez,21,Female,83280,354,High,Young
31620,Sarah Potter,70,Male,77725,331,Medium,Senior
46791,Kevin Swanson,78,Male,127728,640,High,Senior
6081,Gregory Hanson,23,Male,53030,523,Medium,Young
95531,Joseph Erickson,54,Female,61348,602,Medium,Senior
40279,Christine Anderson,30,Male,27675,364,Low,Adult
7422,Brandy Martinez,65,Male,134429,619,High,Senior
45711,Colleen Decker,20,Female,97230,430,High,Young
33237,Linda Davis,50,Female,86458,660,High,Adult
73967,Anna Bell,75,Female,74534,304,Medium,Senior
41063,Jason Hatfield,18,Male,43172,632,Medium,Young
29812,Gerald Harris,29,Male,111610,320,High,Adult
21039,Heather Brown,75,Male,36368,699,Low,Senior
99579,Stephanie Hernandez,24,Male,66359,638,Medium,Young
48652,Allison Hernandez,28,Male,108863,693,High,Adult
43825,Gary Manning,61,Male,79939,442,Medium,Senior
74192,Patricia Maxwell,60,Female,105268,489,High,Senior
66460,William Miller,58,Male,130617,641,High,Senior
77355,Hunter Hernandez,65,Male,51948,450,Medium,Senior
19513,Jasmine Guerra,39,Male,92697,718,High,Adult
27629,Miss Heather Hall MD,59,Male,62212,617,Medium,Senior
47439,Vanessa Simpson,31,Male,20281,597,Low,Adult
10658,Ashley Jones,53,Female,25661,588,Low,Senior
11307,Teresa Martinez,37,Female,77557,609,Medium,Adult
74921,Sonya Hicks,74,Female,84034,605,High,Senior
63111,Thomas Brewer,43,Male,24647,434,Low,Adult
36230,Charles Webb,47,Male,36245,834,Low,Adult
72714,Brian Long,23,Male,131333,482,High,Young
48123,Julie Webster,37,Male,64593,608,Medium,Adult
79437,Gina Burke,77,Male,40616,838,Medium,Senior
62030,Daniel Kerr,53,Male,82571,508,High,Senior
72818,Wanda Rivera,32,Male,108460,438,High,Adult
56909,Jodi Villegas,50,Male,56106,494,Medium,Adult
24184,Julie Crawford,49,Female,23356,521,Low,Adult
64762,Robert Rios,69,Male,131763,653,High,Senior
7146,Jeanette Jordan,53,Female,62975,474,Medium,Senior
9694,Laura Kim,31,Female,87134,482,High,Adult
51110,Julian Green,30,Male,76965,453,Medium,Adult
95566,Brent Rogers,23,Male,83124,331,High,Young
51540,Frederick Gray,67,Female,90559,589,High,Senior
35267,Zachary Hughes,51,Female,63623,626,Medium,Senior
19878,Holly Jones,43,Male,22151,814,Low,Adult
99054,Christian Taylor,25,Female,45667,558,Medium,Young
22421,Barry Dixon,24,Male,58894,629,Medium,Young
37285,John Bush,29,Female,49645,380,Medium,Adult
50398,Douglas King,75,Female,64636,765,Medium,Senior
89543,Caitlin Martin,68,Male,118954,785,High,Senior
14048,Heather Heath,43,Male,86173,606,High,Adult
10169,Lauren Martin,62,Male,80678,700,High,Senior
57575,Dustin Bond,78,Male,85777,709,High,Senior
93991,Shane Howard,75,Male,116161,416,High,Senior
72301,Joshua Osborn,42,Male,145601,567,High,Adult
62680,Dr. Chris Jones,42,Female,66076,847,Medium,Adult
16790,Daisy Jackson,72,Female,143867,682,High,Senior
53882,Sarah Thompson,40,Female,34225,630,Low,Adult
56596,Cameron Roberts,47,Male,100210,682,High,Adult
26367,David West,57,Male,38562,735,Low,Senior
33255,Dr. Stephanie Vazquez,33,Male,65201,579,Medium,Adult
81310,Brent Fischer,80,Male,126670,475,High,Senior
22444,Kim Cooper,47,Female,45088,564,Medium,Adult
99365,Amanda Robinson,23,Female,46583,677,Medium,Young
65013,Michael Ellis,58,Male,114336,646,High,Senior
96705,Vickie Christian,69,Female,32361,609,Low,Senior
32729,Emma Hill,64,Male,125075,556,High,Senior
45216,Carla Walker,72,Male,121627,770,High,Senior
72171,Antonio Williams,48,Female,46013,611,Medium,Adult
62185,Craig Williams DDS,63,Male,147848,617,High,Senior
6542,Amy Gibbs,19,Female,138255,598,High,Young
37143,Melissa Wilson,31,Male,29709,503,Low,Adult
31782,Christy Morales,21,Male,85039,697,High,Young
77950,Jaime Davis,80,Female,87515,526,High,Senior
20609,Anthony Davis,32,Male,143990,683,High,Adult
85802,Jordan Soto,76,Female,35611,633,Low,Senior
23718,Michael Coleman,47,Female,34365,594,Low,Adult
83760,James Wilson,63,Male,123168,376,High,Senior
31130,Derek Owens,34,Female,74548,592,Medium,Adult
8655,Mr. James Montgomery DVM,30,Female,73939,614,Medium,Adult
25121,James Rodriguez,32,Male,29692,791,Low,Adult
68245,Justin Sanchez,71,Female,36067,351,Low,Senior
42611,Richard Ward,22,Female,135057,830,High,Young
93418,Brian Marshall,78,Male,105551,785,High,Senior
72371,Dana Diaz,57,Female,74482,812,Medium,Senior
52175,Brian Moran,22,Female,94776,372,High,Young
20075,Brianna Padilla,29,Female,83484,322,High,Adult
76045,Robert Valentine,52,Female,105137,825,High,Senior
21279,Erica Alvarez,52,Male,24645,722,Low,Senior
81229,Kevin Stewart,65,Male,101790,466,High,Senior
17395,Nathan Henry,41,Female,106621,323,High,Adult
63562,Melissa Griffin,41,Male,34158,649,Low,Adult
53637,Lisa Peck,28,Male,143873,614,High,Adult
20634,Jeremy Baker,42,Male,104638,327,High,Adult
66902,Alexander Higgins,57,Male,62472,503,Medium,Senior
99556,Sandra Ward,76,Female,51364,636,Medium,Senior
96370,Joshua Cook,30,Female,113549,574,High,Adult
97940,Ashley Dixon,26,Male,108462,738,High,Adult
26020,Amy Warren,67,Female,135068,733,High,Senior
60688,Derrick Flores,50,Female,101058,818,High,Adult
90300,Jennifer Mann,72,Female,30154,629,Low,Senior
22401,Richard Horne,60,Male,64881,743,Medium,Senior
76997,Jose Martinez,51,Female,71790,342,Medium,Senior
74614,Laurie Spencer,20,Female,93817,547,High,Young
15177,Kimberly White,76,Male,44550,465,Medium,Senior
28576,Jeremy Riley,61,Male,62190,659,Medium,Senior
70602,Adam Olson,59,Male,115591,651,High,Senior
12983,Mrs. Shannon Huber DDS,25,Male,47453,405,Medium,Young
36190,Zachary Castillo,18,Male,139805,670,High,Young
10805,Nicole Martinez,18,Female,87771,695,High,Young
97353,Troy Rodriguez,74,Male,140532,818,High,Senior
17504,Jared Ball,66,Male,65057,810,Medium,Senior
62658,Tiffany Pruitt,42,Female,125473,647,High,Adult
54935,Thomas Davis,21,Female,118546,360,High,Young
33533,Kimberly Hernandez,53,Female,109694,527,High,Senior
11308,Belinda White,43,Male,30315,312,Low,Adult
29168,Casey Evans,41,Male,33172,738,Low,Adult
34189,Monica Molina,27,Female,66402,797,Medium,Adult
58717,Darren Jones,31,Male,68379,839,Medium,Adult
74554,Thomas Campos,44,Male,145279,844,High,Adult
52752,Danielle Richardson,75,Female,139967,563,High,Senior
20067,Tanya Winters,66,Male,20181,775,Low,Senior
94089,David Johnson,22,Male,136298,538,High,Young
75466,Paul Newton,39,Male,50213,631,Medium,Adult
90014,George White,29,Male,100775,434,High,Adult
48658,Joseph Ortiz,21,Male,138422,685,High,Young
39854,Jeffery Smith,33,Female,55832,486,Medium,Adult
76655,Charles Rowe,68,Male,143495,513,High,Senior
5694,Michael Carter,32,Female,68075,681,Medium,Adult
78742,Lindsay Williamson,42,Female,131028,711,High,Adult
43739,Jason Mann,38,Female,77330,357,Medium,Adult
12096,Lauren Walsh,34,Male,71194,831,Medium,Adult
78335,Kimberly Morgan,41,Male,64630,738,Medium,Adult
96815,Michael Smith,75,Female,119940,365,High,Senior
38145,Sean Patterson,27,Male,40045,800,Medium,Adult
28710,Michelle Kelly,59,Female,138306,584,High,Senior
78742,James Lozano,53,Male,41429,841,Medium,Senior
13147,Christopher Hall,20,Female,113072,497,High,Young
44071,Joseph Cooper,77,Male,38369,695,Low,Senior
36246,Amanda Brown,43,Male,148314,594,High,Adult
21308,Joshua Brown,35,Male,131056,653,High,Adult
4843,Phillip Weaver,41,Female,109765,630,High,Adult
69494,Elizabeth Wilson,36,Female,120263,559,High,Adult
73723,Andre Grant,51,Female,144787,828,High,Senior
60783,Melissa Wilson,33,Male,132453,761,High,Adult
95384,Mark Martinez,45,Female,142367,834,High,Adult
69976,Zachary Rivera,64,Male,100303,805,High,Senior
79128,Tiffany Galvan,52,Female,117056,823,High,Senior
61934,Teresa Davis,75,Female,133689,794,High,Senior
23814,Christopher Marsh,33,Female,128387,637,High,Adult
67854,Gabrielle Torres,77,Female,112931,319,High,Senior
41972,Barbara Gordon,68,Female,107450,734,High,Senior
71413,Derrick Wolfe,77,Male,89259,627,High,Senior
45085,Sandy Brown,72,Female,139610,542,High,Senior
62192,Karen Gibson,29,Female,143901,491,High,Adult
78523,Kathryn Patel,54,Male,28114,599,Low,Senior
37706,Jacob Reed Jr.,21,Female,73602,394,Medium,Young
14087,Alicia Reyes,50,Male,55344,776,Medium,Adult
9359,Frederick Key,31,Male,124172,393,High,Adult
91454,Cindy Davis,24,Male,73453,383,Medium,Young
19697,Sharon Pham,76,Female,99403,837,High,Senior
33027,Sarah Rocha MD,79,Male,31900,560,Low,Senior
44389,Christopher Gutierrez,66,Female,23674,737,Low,Senior
16495,Sarah Hanson,30,Male,20275,800,Low,Adult
42807,Edward Curtis,30,Male,96189,663,High,Adult
46558,Philip Morris,30,Female,101296,782,High,Adult
2338,Sarah Johnson,50,Female,118178,449,High,Adult
17985,Andrea Cannon,53,Female,72930,732,Medium,Senior
26270,Ryan Townsend,29,Female,140637,617,High,Adult
88896,Christina Baker,67,Male,66241,396,Medium,Senior
14707,Phyllis Hanson,32,Female,122877,833,High,Adult
99349,Mr. Jonathon Padilla,20,Female,42411,716,Medium,Young
55761,Jasmine Hawkins,23,Female,66632,740,Medium,Young
7297,Jordan Butler,41,Female,22754,517,Low,Adult
94907,Anthony Bell,75,Male,66744,370,Medium,Senior
92436,Nicholas Stevens,53,Male,62911,595,Medium,Senior
96941,Jessica Nicholson,21,Male,64914,801,Medium,Young
57857,Barbara Mccoy,29,Female,92151,572,High,Adult
4432,Jeremy Martin,25,Female,84375,645,High,Young
55999,Andrew Burke,72,Female,59983,346,Medium,Senior
70106,Joshua Ramirez,47,Male,83983,337,High,Adult
70259,Michael Wallace,54,Male,60156,808,Medium,Senior
41452,Aimee Stewart,71,Female,120227,480,High,Senior
82601,Brian Nelson,32,Female,70884,744,Medium,Adult
4572,Thomas Schmidt,45,Female,39867,532,Low,Adult
83333,Antonio Valdez,61,Female,93998,415,High,Senior
39960,Benjamin Hale,78,Male,28079,831,Low,Senior
56725,Anthony Watson,61,Female,94244,387,High,Senior
41520,Hannah Miles,22,Male,135617,465,High,Young
84026,Lauren Berger,70,Female,41675,685,Medium,Senior
4264,Maria Jones,20,Male,101830,545,High,Young
77956,Steve White,79,Female,135008,803,High,Senior
34515,Yolanda Jones,58,Female,88471,475,High,Senior
58541,James Weber,20,Male,130208,615,High,Young
65235,Lauren Phillips,57,Male,29251,789,Low,Senior
45519,Vincent Stafford,54,Male,27960,692,Low,Senior
54083,Randy Thompson,66,Male,93726,382,High,Senior
51875,Natasha Thomas,76,Female,110720,814,High,Senior
46243,Kayla Chambers,37,Female,32435,397,Low,Adult
19345,Kelly Gray,57,Female,98678,417,High,Senior
18170,John Cruz,79,Male,141274,461,High,Senior
79076,William Orozco Jr.,21,Female,49485,488,Medium,Young
80455,Charles Cannon,18,Female,37775,822,Low,Young
73954,Thomas Barnett,80,Male,95934,662,High,Senior
34598,Kim Long,80,Male,33796,429,Low,Senior
88505,Zachary Carroll,29,Male,79929,692,Medium,Adult
90830,William Martinez,69,Female,117559,650,High,Senior
88766,James Graham,41,Male,58171,363,Medium,Adult
12782,Maria Martin,61,Male,47801,742,Medium,Senior
58510,Kenneth Chan,51,Male,81712,335,High,Senior
40497,Cynthia Clark,48,Male,78909,827,Medium,Adult
9649,Jaime Young DDS,67,Female,36937,765,Low,Senior
43751,Erica Rodriguez,44,Female,122033,470,High,Adult
69047,Geoffrey Mercado,27,Female,60839,604,Medium,Adult
49080,Angela Taylor,80,Female,72209,783,Medium,Senior
4055,Victoria Love,57,Male,120327,630,High,Senior
22560,Ethan Hopkins,47,Female,98184,394,High,Adult
69794,Christopher Young,51,Female,98589,820,High,Senior
7940,Joshua Williams,27,Male,28410,530,Low,Adult
92976,Francisco Hamilton,39,Female,56996,841,Medium,Adult
55965,Lauren Harper,80,Male,76306,631,Medium,Senior
19242,Trevor Cruz,45,Female,28745,848,Low,Adult
12733,Stephanie Branch,68,Male,70794,440,Medium,Senior
27246,Kristen Cross,29,Female,95274,422,High,Adult
20572,Angela Ramsey,47,Female,122183,305,High,Adult
18536,Anthony Lozano,72,Male,65439,676,Medium,Senior
95031,Jeffrey Cooper,20,Female,132871,803,High,Young
91568,Stacy Lloyd,43,Male,54892,766,Medium,Adult
46289,Ricky Beck,35,Male,44479,341,Medium,Adult
83222,Paul Smith MD,50,Male,146431,580,High,Adult
73570,Mr. Terry Hernandez,51,Male,107784,596,High,Senior
81752,Thomas Medina,18,Male,108445,429,High,Young
63448,Rachel Brown,20,Female,70135,632,Medium,Young
17668,Ryan Herring,61,Female,78308,813,Medium,Senior
36548,Jamie Kline MD,31,Female,118291,786,High,Adult
4997,Joshua Daniels,50,Male,142767,737,High,Adult
32177,Angelica Hill,20,Male,63862,459,Medium,Young
73726,Christopher Salazar,69,Male,60919,753,Medium,Senior
89231,Cindy Wells,79,Male,34833,619,Low,Senior
83646,Andrea Allen,65,Male,94773,379,High,Senior
60554,Jennifer Brooks,63,Male,134774,555,High,Senior
82254,Mr. Jason Peck,59,Female,95450,703,High,Senior
45734,Kelsey Bush,37,Female,46953,498,Medium,Adult
38420,Kimberly Tucker,51,Female,28163,788,Low,Senior
96078,Joe Good,50,Male,35528,454,Low,Adult
32622,Michelle Steele,40,Female,99239,834,High,Adult
73992,Rita Patel,74,Female,90868,700,High,Senior
39706,Tonya Hamilton,72,Female,47893,627,Medium,Senior
87799,Cassandra Bowen,72,Male,41485,307,Medium,Senior
75376,Kathryn Terry,50,Male,88345,771,High,Adult
47276,April Bartlett,35,Male,44946,502,Medium,Adult
60447,Alicia Navarro,49,Female,110255,718,High,Adult
3342,Rickey Harris,54,Male,98203,593,High,Senior
